11789449	Wala pong muwang si Tom sa epekto ng mga salita niya.	7538110	Tom was unaware of the impact of his words.
11789450	Nagkaroon ng masamang epekto ang bagyo sa mga pananim.	325303	The storm had a bad impact on the crops.
11789451	Nagkaroon po ng masamang epekto ang bagyo sa mga pananim.	325303	The storm had a bad impact on the crops.
11789453	Hindi namin alam kung ano ang magiging epekto nito.	10687645	We don't know what impact that'll have.
11789454	Hindi po namin alam kung ano ang magiging epekto nito.	10687645	We don't know what impact that'll have.
11789455	Hindi natin alam kung ano ang magiging epekto nito.	10687645	We don't know what impact that'll have.
11789456	Hindi po natin alam kung ano ang magiging epekto nito.	10687645	We don't know what impact that'll have.
11789457	Sa panahong ito, hindi pa rin namin alam ang magiging epekto.	8349403	At this time, we still don't know what the impact will be.
11789458	Sa panahon pong ito, hindi pa rin po namin alam ang magiging epekto.	8349403	At this time, we still don't know what the impact will be.
11789459	Sa panahong ito, hindi pa rin natin alam ang magiging epekto.	8349403	At this time, we still don't know what the impact will be.
11789460	Sa panahon pong ito, hindi pa rin po natin alam ang magiging epekto.	8349403	At this time, we still don't know what the impact will be.
5299968	Masakit ang ulo ko.	280125	My head aches.
11789462	Masakit po ang ulo ko.	280125	My head aches.
11533561	Sumasakit ang ulo ko.	280125	My head aches.
11789463	Sumasakit po ang ulo ko.	280125	My head aches.
11789470	Sumasakit ang mga kasukasuan ko kapag lumalamig.	20353	My joints ache when it gets cold.
11789471	Sumasakit po ang mga kasukasuan ko kapag lumalamig.	20353	My joints ache when it gets cold.
11789472	Kumikirot ang mga kasukasuan ko kapag lumalamig.	20353	My joints ache when it gets cold.
11789473	Kumikirot po ang mga kasukasuan ko kapag lumalamig.	20353	My joints ache when it gets cold.
11789474	Ang sakit ng ulo ko.	280125	My head aches.
11789475	Ang sakit po ng ulo ko.	280125	My head aches.
11789476	Ang sakit ng likod ko.	6743365	My back aches.
11789477	Ang sakit po ng likod ko.	6743365	My back aches.
11789478	Sumasakit ang likod ko.	6743365	My back aches.
11789479	Sumasakit po ang likod ko.	6743365	My back aches.
11789480	Masakit ang likod ko.	6743365	My back aches.
11789482	Masakit po ang likod ko.	6743365	My back aches.
11789484	Sumasakit ang mga binti ko sa pag-upo sa tatami.	268551	My legs ache from sitting on tatami.
11789485	Sumasakit po ang mga binti ko sa pag-upo sa tatami.	268551	My legs ache from sitting on tatami.
11789488	Nilalagnat ako at masakit ang buong katawan ko.	282100	I have a fever and I ache all over.
11789489	Nilalagnat po ako at masakit po ang buong katawan ko.	282100	I have a fever and I ache all over.
11789491	May lagnat ako at masakit ang buo kong katawan.	282100	I have a fever and I ache all over.
11789492	May lagnat po ako at masakit po ang buo kong katawan.	282100	I have a fever and I ache all over.
11789493	Sumasakit ang mga kasukasuan ko.	275228	My joints ache.
11789494	Sumasakit po ang mga kasukasuan ko.	275228	My joints ache.
11789495	Masakit ang mga kasukasuan ko.	275228	My joints ache.
11789496	Masakit po ang mga kasukasuan ko.	275228	My joints ache.
11789497	Kumikirot ang mga kasukasuan ko.	275228	My joints ache.
11789498	Kumikirot po ang mga kasukasuan ko.	275228	My joints ache.
11789499	Ang sakit ng mga kasukasuan ko.	275228	My joints ache.
11789500	Ang sakit po ng mga kasukasuan ko.	275228	My joints ache.
11789502	Sumakit ang mga binto ko pagkatapos ng mahabang paglalakad.	278093	My legs ached after the long walk.
11789504	Sumakit po ang mga binto ko pagkatapos ng mahabang paglalakad.	278093	My legs ached after the long walk.
11789505	Sumasakit ang mga braso ko.	4499995	My arms are aching.
11789506	Sumasakit po ang mga braso ko.	4499995	My arms are aching.
11789507	Masakit ang mga braso ko.	4499995	My arms are aching.
11789509	Masakit po ang mga braso ko.	4499995	My arms are aching.
11789510	Ang sakit ng mga braso ko.	4499995	My arms are aching.
11789511	Ang sakit po ng mga braso ko.	4499995	My arms are aching.
11789512	Sumasakit ang buo kong katawan.	5469763	I was aching all over.
11789513	Sumasakit po ang buo kong katawan.	5469763	I was aching all over.
11789514	Ang sakit talaga ng balikat ko.	2262981	My shoulder really aches.
11789515	Ang sakit po talaga ng balikat ko.	2262981	My shoulder really aches.
11789516	Sinasamba niya siya at ang lupang nilalakaran niya.	887597	She worships him and the ground he walks on.
11789517	Sinasamba ni Tom si Mary.	8355390	Tom worships Mary.
11789518	Sinasamba po ni Tom si Mary.	8355390	Tom worships Mary.
11789519	Sinasamba ng tribong iyan ang kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789520	Sinasamba ng tribong iyon ang kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789521	Sinasamba po ng tribong iyan ang kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789522	Sinasamba po ng tribong iyon ang kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789523	Sumasamba ang tribong iyan sa kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789525	Sumasamba po ang tribong iyan sa kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789526	Sumasamba ang tribong iyon sa kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789527	Sumasamba po ang tribong iyon sa kanilang mga ninuno.	44183	That tribe worships its ancestors.
11789528	Sumasamba si Tom kay Mary.	8355390	Tom worships Mary.
11789529	Sumasamba po si Tom kay Mary.	8355390	Tom worships Mary.
11789530	Sumasamba siya sa kanya at sa lupang nilalakaran niya.	887597	She worships him and the ground he walks on.
11789531	Iba't-ibang diyos ang sinasamba rati ng mga Griyego.	63103	The Greeks used to worship several gods.
11789532	Iba't-ibang diyos ang sinasamba po rati ng mga Griyego.	63103	The Greeks used to worship several gods.
11789533	Sumasamba rati ang mga Griyego sa iba't-ibang diyos.	63103	The Greeks used to worship several gods.
11789534	Sumasamba po rati ang mga Griyego sa iba't-ibang diyos.	63103	The Greeks used to worship several gods.
11789536	Sinasamba niya siya.	887598	She worships him.
11789537	Sinasamba niya po siya.	887598	She worships him.
11789538	Sinasamba ko ang lupang nilalakaran mo.	6056945	I worship the ground you walk on.
11789539	Sinasamba ko po ang lupang nilalakaran ninyo.	6056945	I worship the ground you walk on.
11789540	Sinasamba ko ang lupang nilalakaran ninyo.	6056945	I worship the ground you walk on.
11789541	Sinasamba ni Tom ang lupang nilalakaran ni Mary.	6074322	Tom worships the ground Mary walks on.
11789542	Sinasamba po ni Tom ang lupang nilalakaran ni Mary.	6074322	Tom worships the ground Mary walks on.
11789543	Sinasamba ko ang Diyos.	8399528	I worship God.
11789544	Sinasamba ko po ang Diyos.	8399528	I worship God.
11789545	Sumasamba ako sa Diyos.	8399528	I worship God.
11789546	Sumasamba po ako sa Diyos.	8399528	I worship God.
11789548	Sinasamba ko ang Diyos, ang Maykapal.	8254455	I worship God, the creator of everything.
11789549	Sinasamba ko po ang Diyos, ang Maykapal.	8254455	I worship God, the creator of everything.
11789550	Sumasamba ako sa Diyos, sa Maykapal.	8254455	I worship God, the creator of everything.
11789551	Sumasamba po ako sa Diyos, sa Maykapal.	8254455	I worship God, the creator of everything.
11789552	Sinasamba ko ang Diyos, ang may likha ng lahat.	8254455	I worship God, the creator of everything.
11789553	Sinasamba ko po ang Diyos, ang may likha ng lahat.	8254455	I worship God, the creator of everything.
11789555	Sumasamba ako sa Diyos, sa may likha ng lahat.	8254455	I worship God, the creator of everything.
11789556	Sumasamba po ako sa Diyos, sa may likha ng lahat.	8254455	I worship God, the creator of everything.
11789558	Walang sinasamba ang mga Muslim kung hindi ang nag-iisang may likha ng sanlibutan.	11370041	Muslims worship none but the One Creator of the universe.
11789559	Wala pong sinasamba ang mga Muslim kung hindi ang nag-iisang may likha ng sanlibutan.	11370041	Muslims worship none but the One Creator of the universe.
11789560	Sinasamba ni Santiago si Baphomet.	11786201	Santiago was worshipping Baphomet.
11789561	Sinasamba po ni Santiago si Baphomet.	11786201	Santiago was worshipping Baphomet.
11789562	Sumasamba si Santiago kay Baphomet.	11786201	Santiago was worshipping Baphomet.
11789563	Sumasamba po si Santiago kay Baphomet.	11786201	Santiago was worshipping Baphomet.
11789565	Sumamba siya sa Diyos.	8247470	He worshiped God.
11789566	Sumamba po siya sa Diyos.	8247470	He worshiped God.
11789567	Sinasamba kita.	6056942	I worship you.
11789568	Iisang diyos ang sinasamba ng mga Muslim, mga Kristiyano at mga Hudyo.	8610300	Muslims, Christians, and Jews worship the same god.
11789569	Iisang diyos po ang sinasamba ng mga Muslim, mga Kristiyano at mga Hudyo.	8610300	Muslims, Christians, and Jews worship the same god.
11789570	Sumasamba ang mga Muslim, Kristiyano at Hudyo sa iisang diyos.	8610300	Muslims, Christians, and Jews worship the same god.
11789571	Sumasamba po ang mga Muslim, Kristiyano at Hudyo sa iisang diyos.	8610300	Muslims, Christians, and Jews worship the same god.
11789572	Kung sasambahin mo nang mag-isa ang Diyos, mapupunta ka sa paraiso.	8247471	If you worship God alone, you will go to paradise.
11789573	Kung sasambahin ninyo nang mag-isa ang Diyos, mapupunta kayo sa paraiso.	8247471	If you worship God alone, you will go to paradise.
11789574	Kung sasambahin po ninyo nang mag-isa ang Diyos, mapupunta po kayo sa paraiso.	8247471	If you worship God alone, you will go to paradise.
11789576	Noong sinaunang panahon, sinasamba ang mga pusa bilang diyos; hindi pa rin nila ito nakakalimutan.	5663770	In ancient times cats were worshiped as gods; they have not forgotten this.
11789577	Noong sinaunang panahon, sinasamba po ang mga pusa bilang diyos; hindi pa rin po nila ito nakakalimutan.	5663770	In ancient times cats were worshiped as gods; they have not forgotten this.
11789587	Palapag na ang agila.	680050	The eagle is about to land.
11789588	Palapag na po ang agila.	680050	The eagle is about to land.
11789590	Ang maskot ay isang agila.	10912839	The mascot is an eagle.
11789591	Ang maskot ay isa pong agila.	10912839	The mascot is an eagle.
11789594	Maganda ang agilang iyan.	9462401	That eagle is beautiful.
11789595	Maganda ang agilang iyon.	9462401	That eagle is beautiful.
11789597	Maganda po ang agilang iyan.	9462401	That eagle is beautiful.
11789598	Maganda po ang agilang iyon.	9462401	That eagle is beautiful.
11789599	Ang ganda ng agilang iyan.	9462401	That eagle is beautiful.
11789600	Ang ganda ng agilang iyon.	9462401	That eagle is beautiful.
11789601	Ang ganda po ng agilang iyan.	9462401	That eagle is beautiful.
11789602	Ang ganda po ng agilang iyon.	9462401	That eagle is beautiful.
11789603	Agila ba iyan?	8979083	Is that an eagle?
11789604	Agila ba iyon?	8979083	Is that an eagle?
11789605	Agila po ba iyan?	8979083	Is that an eagle?
11789607	Agila po ba iyon?	8979083	Is that an eagle?
11789609	Lumipad ang agila.	5827341	The eagle flew away.
11789610	Lumipad po ang agila.	5827341	The eagle flew away.
11789611	Nakalipad ang agila.	5827341	The eagle flew away.
11789613	Nakalipad po ang agila.	5827341	The eagle flew away.
11789616	May agilang lumilipad sa langit.	29142	An eagle is flying in the sky.
11789617	May agila pong lumilipad sa langit.	29142	An eagle is flying in the sky.
11789618	May agilang lumilipad sa himpapawid.	29142	An eagle is flying in the sky.
11789619	May agila pong lumilipad sa himpapawid.	29142	An eagle is flying in the sky.
11789620	Ang agila ay ang hari ng mga ibon.	10298654	The eagle is the king of birds.
11789621	Kinailangang pakainin ang agila ng mano-mano.	462694	The eagle had to be fed by hand.
11789622	Kinailangan pong pakainin ang agila ng mano-mano.	462694	The eagle had to be fed by hand.
11789624	May tato si Tom ng isang agila sa kanyang dibdib.	6434328	Tom has a tattoo of an eagle on his chest.
11789626	May tato po si Tom ng isang agila sa kanyang dibdib.	6434328	Tom has a tattoo of an eagle on his chest.
11789627	Hindi lumilipad nang magkakasama ang mga agila.	9937430	Eagles don't fly in flocks.
11789628	Hindi po lumilipad nang magkakasama ang mga agila.	9937430	Eagles don't fly in flocks.
11789630	May nakatatong agila si Tom sa kanan niyang braso.	1040629	Tom had an eagle tattooed on his right arm.
11789631	May nakatato pong agila si Tom sa kanan niyang braso.	1040629	Tom had an eagle tattooed on his right arm.
11789634	Kurbado ang tuka ng mga agila.	9842041	Eagles have curved beaks.
11789635	Kurbado po ang tuka ng mga agila.	9842041	Eagles have curved beaks.
11789637	Walang imposible sa atin.	3286911	There's nothing we can't do.
11789638	Wala pong imposible sa atin.	3286911	There's nothing we can't do.
11789639	Walang imposible sa amin.	3286911	There's nothing we can't do.
11789640	Wala pong imposible sa amin.	3286911	There's nothing we can't do.
11789656	Inutil ka.	2203560	You're useless.
11789657	Mga inutil kayo.	2203560	You're useless.
11789658	Wala kang kuwenta.	2203560	You're useless.
11789660	Mga wala kayong kuwenta.	2203560	You're useless.
11512989	Wala kang silbi.	2203560	You're useless.
11789661	Mga wala kayong silbi.	2203560	You're useless.
11789699	Minsan naglalakad ako papasok, at minsan naman nagbibisikleta ako, dahil sobrang lapit lang ng tinitirhan ko sa pinagtatrabahuan ko.	388098	Sometimes I walk to work, and sometimes I ride my bike, because I live very close to work.
11789701	Minsan naglalakad po ako papasok, at minsan naman nagbibisikleta po ako, dahil sobrang lapit lang po ng tinitirhan ko sa pinagtatrabahuan ko.	388098	Sometimes I walk to work, and sometimes I ride my bike, because I live very close to work.
11797307	Huwag kang sumigaw, nandito ako!	11797297	Don't yell, I'm here!
11797309	Pasensiya na, pero wala akong maisip.	11797298	I'm sorry, but I can't think of anything.
11797311	Pasensiya na po, pero wala po akong maisip.	11797298	I'm sorry, but I can't think of anything.
11797312	Huwag mong buksan ang bintana! Giniginaw ako!	11797299	Don't open the window! I'm cold!
11797313	Huwag ninyong buksan ang bintana! Giniginaw ako!	11797299	Don't open the window! I'm cold!
11797315	Huwag po ninyong buksan ang bintana! Giniginaw po ako!	11797299	Don't open the window! I'm cold!
11797316	Huwag 'nyong buksan ang bintana! Giniginaw ako!	11797299	Don't open the window! I'm cold!
11797317	Huwag 'nyo pong buksan ang bintana! Giniginaw po ako!	11797299	Don't open the window! I'm cold!
11797318	Mukha kang mas bata.	1626137	You look younger.
11797320	Mukha kayong mas bata.	1626137	You look younger.
11797321	Mukha po kayong mas bata.	1626137	You look younger.
11797322	Mas bata kang tingnan.	1626137	You look younger.
11797323	Mas bata kayong tingnan.	1626137	You look younger.
11797324	Mas bata po kayong tingnan.	1626137	You look younger.
11797325	Mas bumata kang tingnan.	1626137	You look younger.
11797326	Mas bumata kayong tingnan.	1626137	You look younger.
11797327	Mas bumata po kayong tingnan.	1626137	You look younger.
11797328	Mas bata kang tingnan kaysa kay Tom.	2945607	You look younger than Tom.
11797329	Mas bata po kayong tingnan kaysa kay Tom.	2945607	You look younger than Tom.
11797330	Mukha kang mas bata kaysa kay Tom.	2945607	You look younger than Tom.
11797331	Mukha po kayong mas bata kaysa kay Tom.	2945607	You look younger than Tom.
11797332	Mas bata kang tingnan kaysa sa kanya.	3907725	You look younger than him.
11797333	Mas bata po kayong tingnan kaysa sa kanya.	3907725	You look younger than him.
11797334	Mukha kang mas bata kaysa sa kanya.	3907725	You look younger than him.
11797335	Mukha po kayong mas bata kaysa sa kanya.	3907725	You look younger than him.
11797332	Mas bata kang tingnan kaysa sa kanya.	3907726	You look younger than her.
11797333	Mas bata po kayong tingnan kaysa sa kanya.	3907726	You look younger than her.
11797334	Mukha kang mas bata kaysa sa kanya.	3907726	You look younger than her.
11797335	Mukha po kayong mas bata kaysa sa kanya.	3907726	You look younger than her.
11797336	Mas bata kang tingnan kaysa sa kuya mo.	9777945	You look younger than your older brother.
11797337	Mas bata po kayong tingnan kaysa sa kuya ninyo.	9777945	You look younger than your older brother.
11797338	Mukha kang mas bata kaysa sa kuya mo.	9777945	You look younger than your older brother.
11797339	Mukha po kayong mas bata kaysa sa kuya ninyo.	9777945	You look younger than your older brother.
11797340	Mas bata kang tingnan kaysa sa kapatid mong lalaki.	9783444	You look younger than your younger brother.
11797341	Mas bata po kayong tingnan kaysa sa kapatid ninyong lalaki.	9783444	You look younger than your younger brother.
11797342	Mukha ka pang mas bata kaysa sa kapatid mong lalaki.	9783444	You look younger than your younger brother.
11797343	Siyempre, tama ako. Kailan ba hindi?!	11797302	Of course I was right. When am I not!?
11797344	Wala akong sapat na dalang pera.	11797304	I don't have enough money with me.
11797345	Wala po akong sapat na dalang pera.	11797304	I don't have enough money with me.
11797346	Wala akong sapat na hawak na pera.	11797304	I don't have enough money with me.
11797347	Wala po akong sapat na hawak na pera.	11797304	I don't have enough money with me.
11797348	Hindi mo nga siya kilala.	3913985	You don't even know her.
11797349	Ni hindi mo siya kilala.	3913985	You don't even know her.
11797388	Isang piraso ito ng keyk.	21259	It's a piece of cake.
11797389	Isang piraso po ito ng keyk.	21259	It's a piece of cake.
11797390	Isang piraso iyan ng keyk.	21259	It's a piece of cake.
11797391	Isang piraso iyon ng keyk.	21259	It's a piece of cake.
11797392	Isang piraso po iyan ng keyk.	21259	It's a piece of cake.
11797393	Isang piraso po iyon ng keyk.	21259	It's a piece of cake.
11797394	Sisiw lang po ito.	21259	It's a piece of cake.
11797395	Sisiw lang iyan.	21259	It's a piece of cake.
11548416	Sisiw lang iyon.	21259	It's a piece of cake.
11797396	Sisiw lang po iyan.	21259	It's a piece of cake.
11797397	Sisiw lang po iyon.	21259	It's a piece of cake.
11797415	May basag na salamin kung saan-saan.	4016031	There was broken glass everywhere.
11797416	May basag pong salamin kung saan-saan.	4016031	There was broken glass everywhere.
11797417	May mga bubog kung saan-saan.	4016031	There was broken glass everywhere.
11797418	May mga bubog po kung saan-saan.	4016031	There was broken glass everywhere.
11797419	May naapakang bubog si Tom.	1867874	Tom stepped on some broken glass.
11797420	May naapakan pong bubog si Tom.	1867874	Tom stepped on some broken glass.
11797421	Dinampot ni Tom ang bubog.	2642618	Tom picked up the broken glass.
11797422	Dinampot po ni Tom ang bubog.	2642618	Tom picked up the broken glass.
11797423	Naapakan ni Gabrial ang bubog.	11757724	Gabriel stepped on the broken glass.
11797424	Naapakan po ni Gabrial ang bubog.	11757724	Gabriel stepped on the broken glass.
11797425	Inapakan ni Gabrial ang bubog.	11757724	Gabriel stepped on the broken glass.
11797426	Inapakan po ni Gabrial ang bubog.	11757724	Gabriel stepped on the broken glass.
11797427	Huwag mong apakan ang bubog.	21238	Don't step on the broken glass.
11797428	Huwag ninyong apakan ang bubog.	21238	Don't step on the broken glass.
11797429	Huwag po ninyong apakan ang bubog.	21238	Don't step on the broken glass.
11797430	Huwag 'nyong apakan ang bubog.	21238	Don't step on the broken glass.
11797431	Huwag 'nyo pong apakan ang bubog.	21238	Don't step on the broken glass.
11797507	Natamaan ako!	1829472	I'm hit!
11797508	Natamaan po ako!	1829472	I'm hit!
11797509	Tinamaan ako!	1829472	I'm hit!
11797510	Tinamaan po ako!	1829472	I'm hit!
11622509	"Ano'ng araw ngayon?" "Miyerkules."	11800587	"What day is it today?" "Wednesday."
11800993	Gaano ka katangkad, at gaano ka kabigat?	70523	How tall are you, and how much do you weigh?
11800994	Gaano po kayo katangkad, at gaano po kayo kabigat?	70523	How tall are you, and how much do you weigh?
11801028	May naramdaman akong patak ng ulan sa ulo ko.	259700	I felt a drop of rain on my head.
11801029	May naramdaman po akong patak ng ulan sa ulo ko.	259700	I felt a drop of rain on my head.
11801030	Nakaramdam ako ng patak ng ulan sa ulo ko.	259700	I felt a drop of rain on my head.
11801031	Nakaramdam po ako ng patak ng ulan sa ulo ko.	259700	I felt a drop of rain on my head.
11801305	Dahan-dahan ko siyang nilapitan.	11801300	I slowly approached him.
11801306	Dahan-dahan ko po siyang nilapitan.	11801300	I slowly approached him.
11801307	Ipaalam mo sa akin ang resulta ng iksamen.	263465	Let me know about the result of the exam.
11801308	Ipaalam mo sa akin ang resulta ng pagsusulit.	263465	Let me know about the result of the exam.
11801309	May gusto ka kay Tom, 'no?	3356267	You have a crush on Tom, don't you?
11801310	May gusto ka kay Tom, hindi ba?	3356267	You have a crush on Tom, don't you?
11801317	Kinuha ang litratong ito sa Australia.	11801081	This picture was taken in Australia.
11801318	Kinuha po ang litratong ito sa Australia.	11801081	This picture was taken in Australia.
11804244	Masyadong madilim ang kuwartong ito.	680631	This room is too dark.
11804245	Masyado pong madilim ang kuwartong ito.	680631	This room is too dark.
11804246	Ang dilim masyado ng kuwartong ito.	680631	This room is too dark.
11804247	Ang dilim po masyado ng kuwartong ito.	680631	This room is too dark.
11804249	Tinatawag dating Madilim na Kontinente ang Aprika.	67751	Africa was once called the Dark Continent.
11804250	Tinatawag po dating Madilim na Kontinente ang Aprika.	67751	Africa was once called the Dark Continent.
11804251	Madilim na Kontinente ang tawag dati sa Aprika.	67751	Africa was once called the Dark Continent.
11804252	Madilim na Kontinente ang tawag po rati sa Aprika.	67751	Africa was once called the Dark Continent.
11300091	Takot ako sa dilim.	1155879	I'm afraid of the dark.
11804253	Takot po ako sa dilim.	1155879	I'm afraid of the dark.
11804254	Natatakot ako sa dilim.	1155879	I'm afraid of the dark.
11804255	Natatakot po ako sa dilim.	1155879	I'm afraid of the dark.
11804256	Madilim na.	31530	It is already dark.
11804257	Madilim na po.	31530	It is already dark.
11804258	May ilang oras na lang tayo bago magdilim.	2835608	We only have a few hours until dark.
11804259	May ilang oras na lang po tayo bago magdilim.	2835608	We only have a few hours until dark.
11804260	May ilang oras na lang kami bago magdilim.	2835608	We only have a few hours until dark.
11804261	May ilang oras na lang po kami bago magdilim.	2835608	We only have a few hours until dark.
11804262	Kailangan na nating umalis ngayon kung gusto nating makauwi bago magdilim.	5853198	We have to leave now if we want to get home before dark.
11804263	Kailangan na po nating umalis ngayon kung gusto po nating makauwi bago magdilim.	5853198	We have to leave now if we want to get home before dark.
11804264	Kailangan na nating umalis ngayon kung gusto nating makarating sa bahay bago magdilim.	5853198	We have to leave now if we want to get home before dark.
11804265	Kailangan na po nating umalis ngayon kung gusto po nating makarating sa bahay bago magdilim.	5853198	We have to leave now if we want to get home before dark.
11804266	Napakadilim doon sa loob.	4012802	It's very dark in there.
11804267	Napakadilim po doon sa loob.	4012802	It's very dark in there.
11804268	Sobrang dilim doon sa loob.	4012802	It's very dark in there.
11804269	Sobrang dilim po roon sa loob.	4012802	It's very dark in there.
11804270	Ang dilim-dilim doon sa loob.	4012802	It's very dark in there.
11804271	Ang dilim-dilim po roon sa loob.	4012802	It's very dark in there.
11751633	Nakakakita ang aso sa dilim.	239179	A dog can see in the dark.
11751634	Nakakakita po ang aso sa dilim.	239179	A dog can see in the dark.
11804272	Kayang makakita ng aso sa dilim.	239179	A dog can see in the dark.
11804273	Kaya pong makakita ng aso sa dilim.	239179	A dog can see in the dark.
11804274	Gusto ko sanang makauwi bago magdilim.	10063881	I'd like to get home before it gets dark.
11804275	Gusto ko po sanang makauwi bago magdilim.	10063881	I'd like to get home before it gets dark.
11804276	Gusto ko po sanang makauwi bago dumilim.	10063881	I'd like to get home before it gets dark.
11804277	Gusto ko sanang makauwi bago dumilim.	10063881	I'd like to get home before it gets dark.
11804278	Gusto ko sanang makarating sa bahay bago dumilim.	10063881	I'd like to get home before it gets dark.
11804279	Gusto ko po sanang makarating sa bahay bago dumilim.	10063881	I'd like to get home before it gets dark.
11804280	Gusto ko sanang makarating sa bahay bago magdilim.	10063881	I'd like to get home before it gets dark.
11804281	Gusto ko po sanang makarating sa bahay bago magdilim.	10063881	I'd like to get home before it gets dark.
11804283	Dumilim pagkatapos ng ilang sandali.	9353704	After a while, it became dark.
11804284	Dumilim po pagkatapos ng ilang sandali.	9353704	After a while, it became dark.
11804285	Nagdilim pagkatapos ng ilang sandali.	9353704	After a while, it became dark.
11804286	Nagdilim po pagkatapos ng ilang sandali.	9353704	After a while, it became dark.
11541303	Madilim.	2248816	It was dark.
11804287	Madilim po.	2248816	It was dark.
11804288	Ang dilim noon.	2248816	It was dark.
11804289	Ang dilim po noon.	2248816	It was dark.
11804290	May madilim na nakaraan si Tom.	6856903	Tom has a dark past.
11804291	May madilim pong nakaraan si Tom.	6856903	Tom has a dark past.
11804292	Nakakakita ang mga pusa kahit madilim.	644014	Cats can see things even when it's dark.
11804293	Nakakakita po ang mga pusa kahit madilim.	644014	Cats can see things even when it's dark.
11804294	Takot siya sa dilim.	293503	He was afraid of the dark.
11804295	Takot po siya sa dilim.	293503	He was afraid of the dark.
11804296	Natatakot siya sa dilim.	293503	He was afraid of the dark.
11804297	Natatakot po siya sa dilim.	293503	He was afraid of the dark.
11804298	Nagdala si Tom ng flashlight.	9246962	Tom brought a flashlight with him.
11804299	Nagdala po si Tom ng flashlight.	9246962	Tom brought a flashlight with him.
11804300	Nagdala si Tom ng plaslayt.	9246962	Tom brought a flashlight with him.
11804301	Nagdala po si Tom ng plaslayt.	9246962	Tom brought a flashlight with him.
11804302	May dalang flashlight si Tom.	9246962	Tom brought a flashlight with him.
11804303	May dala pong flashlight si Tom.	9246962	Tom brought a flashlight with him.
11804304	May dalang plaslayt si Tom.	9246962	Tom brought a flashlight with him.
11804305	May dala pong plaslayt si Tom.	9246962	Tom brought a flashlight with him.
11804306	May dala-dalang plaslayt si Tom.	9246962	Tom brought a flashlight with him.
11804307	May dala-dala pong plaslayt si Tom.	9246962	Tom brought a flashlight with him.
11804308	May dala-dalang flashlight si Tom.	9246962	Tom brought a flashlight with him.
11804309	May dala-dala pong flashlight si Tom.	9246962	Tom brought a flashlight with him.
11804310	Flashlight ito ni Tom.	2235827	It's Tom's flashlight.
11804311	Flashlight po ito ni Tom.	2235827	It's Tom's flashlight.
11804312	Flashlight iyan ni Tom.	2235827	It's Tom's flashlight.
11804313	Flashlight po iyan ni Tom.	2235827	It's Tom's flashlight.
11804314	Flashlight iyon ni Tom.	2235827	It's Tom's flashlight.
11804315	Flashlight po iyon ni Tom.	2235827	It's Tom's flashlight.
11804316	Plaslayt po ito ni Tom.	2235827	It's Tom's flashlight.
11804317	Plaslayt po iyan ni Tom.	2235827	It's Tom's flashlight.
11804318	Plaslayt po iyon ni Tom.	2235827	It's Tom's flashlight.
11804319	Plaslayt ito ni Tom.	2235827	It's Tom's flashlight.
11804320	Plaslayt iyan ni Tom.	2235827	It's Tom's flashlight.
11804321	Plaslayt iyon ni Tom.	2235827	It's Tom's flashlight.
11804322	Iniabot ni Tom kay Mary ang flashlight.	3023825	Tom handed Mary the flashlight.
11804323	Iniabot po ni Tom kay Mary ang flashlight.	3023825	Tom handed Mary the flashlight.
11804324	Iniabot ni Tom kay Mary ang plaslayt.	3023825	Tom handed Mary the flashlight.
11804325	Iniabot po ni Tom kay Mary ang plaslayt.	3023825	Tom handed Mary the flashlight.
11804326	Wala akong flashlight.	8340433	I didn't have a flashlight.
11804327	Wala po akong flashlight.	8340433	I didn't have a flashlight.
11804328	Wala akong plaslayt.	8340433	I didn't have a flashlight.
11804329	Wala po akong plaslayt.	8340433	I didn't have a flashlight.
11804330	Wala akong lente.	8340433	I didn't have a flashlight.
11804331	Wala po akong lente.	8340433	I didn't have a flashlight.
11804332	Nakalimutang magdala ni Tom ng flashlight.	3428371	Tom forgot to bring a flashlight.
11804333	Nakalimutan pong magdala ni Tom ng flashlight.	3428371	Tom forgot to bring a flashlight.
11804334	Nakalimutang magdala ni Tom ng plaslayt.	3428371	Tom forgot to bring a flashlight.
11804335	Nakalimutan pong magdala ni Tom ng plaslayt.	3428371	Tom forgot to bring a flashlight.
11804336	Nakalimutang magdala ni Tom ng lente.	3428371	Tom forgot to bring a flashlight.
11804337	Nakalimutan pong magdala ni Tom ng lente.	3428371	Tom forgot to bring a flashlight.
11804338	May flashlight ka ba?	9265401	Do you have a flashlight?
11804339	May flashlight ba kayo?	9265401	Do you have a flashlight?
11804340	May flashlight po ba kayo?	9265401	Do you have a flashlight?
11804341	Mayroon ka bang flashlight?	9265401	Do you have a flashlight?
11804342	Mayroon ba kayong flashlight?	9265401	Do you have a flashlight?
11804343	Mayroon po ba kayong flashlight?	9265401	Do you have a flashlight?
11804344	May plaslayt ka ba?	9265401	Do you have a flashlight?
11804345	May plaslayt ba kayo?	9265401	Do you have a flashlight?
11804346	May plaslayt po ba kayo?	9265401	Do you have a flashlight?
